cleaner, sausage, tropical fruit, whole milk, citrus fruit, onions, other vegetables, berries, hamburger meat, hamburger meat, other vegetables, hamburger meat, bottled water, butter, yogurt, yogurt, waffles, soda, sliced cheese, curd, specialty chocolate, shopping bags, bottled water, other vegetables, flower (seeds), coffee, whipped/sour cream, yogurt, whipped/sour cream, frozen potato products, candles, yogurt, bottled beer, Instant food products, frozen vegetables, shopping bags, frozen vegetables, whole milk, brown bread, bottled water, soda, frozen vegetables, Instant food products, domestic eggs, waffles, dishes, chocolate, bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham, frankfurter, sliced cheese, citrus fruit, butter, citrus fruit, whole milk, beef, ice cream, beef, salty snack, root vegetables, rolls/buns, white bread, meat, soda, whole milk, whole milk, canned beer, root vegetables, pickled vegetables, rolls/buns, processed cheese, coffee, spread cheese, Instant food products, whipped/sour cream, canned beer, butter, detergent, whole milk, other vegetables, cling film/bags, bottled beer, sugar, curd, soda, dishes, newspapers, misc. beverages, brown bread, soda, hygiene articles, bottled beer, soda, soda, shopping bags, rolls/buns, long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef, dessert, rolls/buns, yogurt, beef, canned beer, soda, tropical fruit, soda, pork, yogurt, other vegetables, meat, flour, domestic eggs, domestic eggs, other vegetables, other vegetables, pip fruit, shopping bags, frozen vegetables, root vegetables, sugar, male cosmetics, dental care, other vegetables, cake bar, rolls/buns, soda, other vegetables, pastry, frozen vegetables, cling film/bags, citrus fruit, brown bread, whole milk, other vegetables, soda, butter, yogurt, rolls/buns, bottled water, whipped/sour cream, oil, candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter, chicken, whipped/sour cream, fruit/vegetable juice, onions, other vegetables, other vegetables, grapes, butter, whole milk, yogurt, rolls/buns, soda, bottled beer, white wine, tropical fruit, newspapers, whole milk, chicken, whole milk, soda, domestic eggs, fruit/vegetable juice, rolls/buns, waffles, chewing gum, whole milk, root vegetables, root vegetables, yogurt, bottled water, packaged fruit/vegetables, salty snack, ice cream, sugar, pot plants, waffles, dessert, whipped/sour cream, sugar, salty snack, UHT-milk, shopping bags, shopping bags, pudding powder, cream cheese , other vegetables, oil, sugar, tea, sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork, tropical fruit, frankfurter, other vegetables, pork, bottled water, dental care, newspapers, whole milk, sausage, whole milk, sausage, sausage, misc. beverages, chicken, white wine, chicken, canned beer, white bread, bottled water, other vegetables, rolls/buns, other vegetables, packaged fruit/vegetables, whole milk, pastry, soda, rolls/buns, yogurt, whole milk, curd, cake bar, other vegetables, other vegetables, curd, beverages, rolls/buns, rolls/buns, beverages, coffee, semi-finished bread, cereals, hard cheese, napkins, bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hygiene articles, pork, whole milk, bottled water, meat, rolls/buns, pork, beef, beef, soft cheese, pastry, soda, cream cheese , whole milk, tropical fruit, rolls/buns, whole milk, yogurt, dishes, other vegetables, other vegetables, grapes, root vegetables, whipped/sour cream, whipped/sour cream, frozen dessert, canned beer, bottled water, flower (seeds), citrus fruit, yogurt, bottled water, root vegetables, fruit/vegetable juice, butter, yogurt, rolls/buns, other vegetables, newspapers, fruit/vegetable juice, bottled beer, pastry, coffee, brown bread, newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer, fruit/vegetable juice, soda, sausage, sausage, frankfurter, soda, pot plants, beef, hygiene articles, sausage, pet care, other vegetables, butter, pip fruit, UHT-milk, other vegetables, other vegetables, pork, pork, other vegetables, oil, grapes, pork, finished products, coffee, salty snack, citrus fruit, other vegetables, whole milk, pastry, soda, sliced cheese, misc. beverages, brown bread, margarine, dessert, fruit/vegetable juice, pip fruit, sugar, pastry, white wine, soda, beef, brown bread, shopping bags, specialty cheese, newspapers, soda, other vegetables, fruit/vegetable juice, whole milk, bottled beer, canned beer, candy, bottled water, kitchen towels, margarine, chocolate, oil, whole milk, shopping bags, salty snack, sugar, sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter, yogurt, napkins, other vegetables, whole milk, frozen meals, other vegetables, hamburger meat, margarine, whipped/sour cream, coffee, bottled water, dessert, specialty bar, yogurt, other vegetables, napkins, misc. beverages, packaged fruit/vegetables, yogurt, soft cheese, pasta, bottled water, popcorn, yogurt, whipped/sour cream, pot plants, meat spreads, frozen vegetables, misc. beverages, cream cheese , pot plants, soda, margarine, pastry, brown bread, napkins, shopping bags, soda, bathroom cleaner, bottled water, curd, beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage, chicken, rolls/buns, whole milk, whole milk, curd, whole milk, rolls/buns, dessert, bottled beer, photo/film, frankfurter, sausage, frankfurter, whole milk, canned beer, rolls/buns, whole milk, sausage, pip fruit, citrus fruit, pastry, packaged fruit/vegetables, napkins, tropical fruit, root vegetables, tropical fruit, rolls/buns, salt, pork, salty snack, bottled beer, soda, yogurt, butter milk, curd, pip fruit, rolls/buns, grapes, butter, whole milk, butter, curd, other vegetables, beverages, coffee, newspapers, curd, yogurt, rolls/buns, curd, brown bread, canned fish, candy, waffles, whole milk, margarine, chocolate marshmallow, whole milk, salty snack, canned vegetables, oil, whole milk, soups, butter milk, waffles, domestic eggs, whipped/sour cream, yogurt, hygiene articles, UHT-milk, salty snack, hard cheese,,,,,,,,,,,,,,,,,,,,,,,
candles, citrus fruit, other vegetables, soda, bottled beer, root vegetables, other vegetables, root vegetables, other vegetables, frozen vegetables, UHT-milk, yogurt, pastry, whole milk, brown bread, dog food, photo/film, canned beer, chewing gum, root vegetables, bottled beer, beverages, pip fruit, sliced cheese, canned fish, frozen meals, yogurt, tropical fruit, beverages, pasta, brown bread, whole milk, liquor, pastry, chewing gum, bottled beer, yogurt, whole milk, salty snack, shopping bags, white bread, sliced cheese, waffles, domestic eggs, long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta, coffee, berries, other vegetables, frankfurter, beef, sausage, sausage, onions, sausage, liquor, citrus fruit, onions, sausage, bottled beer, bottled water, newspapers, sausage, sausage, whole milk, rolls/buns, candy, whipped/sour cream, whole milk, sausage, whole milk, butter, fruit/vegetable juice, other vegetables, dessert, rolls/buns, beef, pastry, tropical fruit, dog food, shopping bags, root vegetables, hamburger meat, root vegetables, shopping bags, white bread, soda, cream cheese , flower (seeds), cream cheese , margarine, oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, root vegetables, citrus fruit, soda, root vegetables, ice cream, sausage, margarine, specialty chocolate, coffee, rolls/buns, whole milk, dessert, pip fruit, citrus fruit, napkins, onions, butter, butter, processed cheese, yogurt, newspapers, white wine, dessert, coffee, soft cheese, UHT-milk, frozen vegetables, onions, frozen meals, pudding powder, hygiene articles, white bread, soda, canned beer, bottled water, specialty chocolate, pastry, soups, rolls/buns, instant coffee, pickled vegetables, sliced cheese, sliced cheese, whipped/sour cream, rolls/buns, shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread, sausage, sausage, pork, frankfurter, chicken, detergent, tropical fruit, bottled water, liquor, soda, herbs, other vegetables, pip fruit, UHT-milk, frankfurter, other vegetables, berries, rolls/buns, citrus fruit, sausage, whole milk, ice cream, roll products , spread cheese, soda, hamburger meat, tea, pip fruit, citrus fruit, hamburger meat, cream cheese , pork, yogurt, bottled beer, dessert, cooking chocolate, beverages, butter, shopping bags, specialty bar, grapes, hard cheese, whole milk, pasta, butter, soda, whole milk, yogurt, salty snack, napkins, brown bread, sugar, canned fish, fruit/vegetable juice, sugar, soda, hygiene articles, sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit, citrus fruit, meat, pip fruit, ice cream, misc. beverages, pastry, soda, hamburger meat, soda, pastry, fruit/vegetable juice, whole milk, soda, soda, pork, butter milk, meat, root vegetables, whole milk, other vegetables, yogurt, grapes, domestic eggs, bottled beer, flower (seeds), oil, napkins, beverages, candy, rolls/buns, pet care, whole milk, rolls/buns, rolls/buns, pasta, domestic eggs, pickled vegetables, hygiene articles, coffee, whole milk, liquor, margarine, tropical fruit, whipped/sour cream, hard cheese, shopping bags, margarine, fruit/vegetable juice, napkins, soda, cat food, sugar, toilet cleaner, shopping bags, margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit, root vegetables, hamburger meat, meat, frankfurter, whipped/sour cream, root vegetables, hamburger meat, salt, pip fruit, margarine, whole milk, butter milk, ham, canned beer, frankfurter, tropical fruit, rubbing alcohol, misc. beverages, sausage, tropical fruit, whipped/sour cream, sausage, pork, sausage, pork, specialty chocolate, sparkling wine, bottled water, tropical fruit, pork, meat, cream cheese , whole milk, cream cheese , whole milk, frozen vegetables, artif. sweetener, citrus fruit, white wine, zwieback, other vegetables, other vegetables, other vegetables, rolls/buns, domestic eggs, domestic eggs, whole milk, waffles, citrus fruit, yogurt, sparkling wine, frozen meals, other vegetables, cream cheese , white bread, whipped/sour cream, whipped/sour cream, hygiene articles, yogurt, soda, semi-finished bread, pot plants, napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit, citrus fruit, beef, citrus fruit, root vegetables, pip fruit, frozen vegetables, beef, beef, whole milk, long life bakery product, yogurt, pip fruit, tropical fruit, rolls/buns, beef, whole milk, butter, tropical fruit, whole milk, grapes, citrus fruit, rolls/buns, margarine, skin care, other vegetables, beverages, pip fruit, waffles, newspapers, oil, napkins, whipped/sour cream, butter, other vegetables, domestic eggs, whipped/sour cream, bottled water, whipped/sour cream, flour, specialty chocolate, chocolate, sugar, long life bakery product, fruit/vegetable juice, pastry, oil, white bread, whole milk, ketchup, rolls/buns, zwieback, whole milk, frozen meals, rolls/buns, canned fish, misc. beverages, shopping bags, frozen fruits, newspapers, specialty chocolate, ice cream, canned vegetables, hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, whole milk, canned beer, rolls/buns, tropical fruit, UHT-milk, meat, pip fruit, whole milk, sausage, citrus fruit, curd, berries, rolls/buns, other vegetables, cooking chocolate, pip fruit, ham, hard cheese, yogurt, bottled beer, sausage, pork, packaged fruit/vegetables, citrus fruit, canned beer, chicken, frankfurter, sausage, bottled water, bottled water, grapes, dishes, chicken, yogurt, cream cheese , canned beer, sliced cheese, butter, coffee, white bread, white bread, margarine, shopping bags, rolls/buns, red/blush wine, domestic eggs, curd, root vegetables, domestic eggs, yogurt, napkins, rolls/buns, onions, chicken, yogurt, rolls/buns, pip fruit, other vegetables, brown bread, domestic eggs, cleaner, waffles, nut snack, soda, fruit/vegetable juice, shopping bags, shopping bags, female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage, beverages, bottled beer, butter, meat, pork, cat food, yogurt, whipped/sour cream, soda, bottled beer, onions, napkins, pip fruit, whole milk, yogurt, yogurt, cereals, butter, semi-finished bread, tropical fruit, butter, specialty chocolate, UHT-milk, whole milk, dog food, newspapers, cream cheese , butter, rolls/buns, canned vegetables, candy, soda, canned fish, root vegetables, whole milk, bottled beer, pot plants, tropical fruit, curd, soda, soda, yogurt, UHT-milk, candy, chewing gum, whipped/sour cream, rolls/buns, seasonal products, butter, Instant food products, whipped/sour cream, fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, citrus fruit, tropical fruit, ham, sausage, frankfurter, meat, citrus fruit, pork, pip fruit, butter milk, other vegetables, mustard, beef, beef, canned beer, canned beer, pip fruit, sausage, beef, whole milk, sausage, frozen dessert, bottled beer, cream cheese , pip fruit, tropical fruit, onions, curd, tropical fruit, tropical fruit, whipped/sour cream, citrus fruit, domestic eggs, chicken, tropical fruit, other vegetables, canned beer, frozen meals, newspapers, snack products, cream cheese , sugar, bottled water, misc. beverages, tropical fruit, bottled water, pip fruit, pork, ham, flour, hair spray, tropical fruit, instant coffee, root vegetables, margarine, root vegetables, root vegetables, prosecco, rolls/buns, canned beer, specialty chocolate, hygiene articles, yogurt, packaged fruit/vegetables, baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken, fruit/vegetable juice, whole milk, specialty bar, yogurt, tropical fruit, curd, pork, sausage, syrup, tropical fruit, sliced cheese, pastry, other vegetables, root vegetables, whole milk, other vegetables, pip fruit, other vegetables, soda, frozen vegetables, soda, yogurt, skin care, yogurt, yogurt, sugar, waffles, pasta, cream cheese , detergent, butter milk, soda, whole milk, chocolate, white bread, cream cheese , pastry, chewing gum, napkins, frozen meals, sugar, semi-finished bread, rice, specialty chocolate, newspapers, semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit, rolls/buns, curd, soda, canned beer, bottled beer, sugar, rolls/buns, chicken, other vegetables, pastry, canned beer, whole milk, whole milk, frankfurter, meat, tropical fruit, other vegetables, hamburger meat, finished products, cooking chocolate, other vegetables, soda, sausage, potato products, frankfurter, sausage, onions, pip fruit, frankfurter, curd, pip fruit, pip fruit, bottled beer, butter milk, salty snack, whole milk, chocolate, bottled beer, bottled beer, fruit/vegetable juice, whipped/sour cream, pet care, dessert, bottled water, vinegar, coffee, tropical fruit, berries, rolls/buns, whole milk, root vegetables, napkins, coffee, fruit/vegetable juice, hygiene articles, chicken, hygiene articles, margarine, pip fruit, newspapers, nuts/prunes, whole milk, pet care, pastry, flour, soda, oil, instant coffee, brown bread, baking powder, salty snack, white wine, yogurt, pot plants,,,,,,,,,,,,,,,,,,,,,
sausage, frozen meals, rolls/buns, sausage, other vegetables, other vegetables, fruit/vegetable juice, other vegetables, other vegetables, chicken, whole milk, whipped/sour cream, bottled beer, UHT-milk, canned beer, brown bread, other vegetables, curd cheese, liquor (appetizer), white bread, hard cheese, soda, pasta, pastry, red/blush wine, rolls/buns, domestic eggs, berries, soft cheese, pasta, brown bread, whole milk, other vegetables, curd cheese, soda, sweet spreads, canned beer, pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine, soda, frankfurter, UHT-milk, pip fruit, sausage, frankfurter, citrus fruit, tidbits, pip fruit, berries, frozen meals, hamburger meat, tropical fruit, pork, sausage, newspapers, meat, meat, sugar, pet care, citrus fruit, soda, misc. beverages, whole milk, frankfurter, bottled water, other vegetables, curd, sausage, citrus fruit, shopping bags, pip fruit, citrus fruit, finished products, pork, sugar, coffee, frozen potato products, waffles, dessert, hard cheese, tropical fruit, tropical fruit, bottled water, bottled beer, yogurt, soda, dessert, sweet spreads, herbs, onions, specialty chocolate, chocolate, yogurt, rolls/buns, turkey, salty snack, margarine, cream cheese , pastry, root vegetables, cream cheese , long life bakery product, salt, soda, newspapers, yogurt, curd, white wine, butter, tropical fruit, herbs, other vegetables, liquor (appetizer), red/blush wine, cat food, bottled water, napkins, specialty cheese, cat food, oil, dog food, misc. beverages, frozen vegetables, candles, fruit/vegetable juice, seasonal products, long life bakery product, rolls/buns, bottled beer, beverages,,,,
